image_id,klass,source,source_url,orig_path,orig_filename,width,height,added_at,phash,cropped_path,crop_method,crop_info
b11db7e9be2c1ef2efb26802b3a0864f89c593c2,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000041.jpg,000041.jpg,654,980,2025-10-04T18:06:28Z,c7849e4e1b1a3b3a,data/smart_cropped/b11db7e9be2c1ef2efb26802b3a0864f89c593c2.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 163, 654, 817]}"
5a6edebf369fb9c1e39d2d3b8382ca4f9b8070f5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000058.jpg,000058.jpg,2940,1960,2025-10-04T18:06:28Z,d617789837c6486d,data/smart_cropped/5a6edebf369fb9c1e39d2d3b8382ca4f9b8070f5.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9932770133018494, ""box"": [902, 484, 1665, 1820]}"
6444d3410366bf260cfdc7f89bc3c9f50f7e36bf,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000064.jpg,000064.jpg,1049,1390,2025-10-04T18:06:28Z,ec8b53911ab468e7,data/smart_cropped/6444d3410366bf260cfdc7f89bc3c9f50f7e36bf.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9579129219055176, ""box"": [131, 109, 927, 1266]}"
5709a25d6581d6495e14cead8cf46e428ac5f4ff,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000070.jpg,000070.jpg,800,533,2025-10-04T18:06:28Z,c00d377f25da1e25,data/smart_cropped/5709a25d6581d6495e14cead8cf46e428ac5f4ff.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9977645874023438, ""box"": [79, 203, 303, 533]}"
0920ffad56a5f8044cb7cc0f5ba5b37561a20abc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000071.jpg,000071.jpg,600,900,2025-10-04T18:06:28Z,e59a9e651926939a,data/smart_cropped/0920ffad56a5f8044cb7cc0f5ba5b37561a20abc.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}"
6da79a89d64a9dacc9c0a1f256546c8d622fc354,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000065.jpg,000065.jpg,1300,1161,2025-10-04T18:06:28Z,9625648c799376ec,data/smart_cropped/6da79a89d64a9dacc9c0a1f256546c8d622fc354.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9599688649177551, ""box"": [539, 19, 1191, 1065]}"
bd52ee2e318c0bd4bc197188b174d7d2a38f444f,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000059.jpg,000059.jpg,654,980,2025-10-04T18:06:28Z,d2c1ed0f1eb83c38,data/smart_cropped/bd52ee2e318c0bd4bc197188b174d7d2a38f444f.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.8390830755233765, ""box"": [54, 0, 581, 960]}"
79a7e7b31ecaef55065101dde740a7ff915f7cb5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000067.jpg,000067.jpg,2940,1960,2025-10-04T18:06:28Z,c60e43ee24b471db,data/smart_cropped/79a7e7b31ecaef55065101dde740a7ff915f7cb5.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9981993436813354, ""box"": [625, 103, 1578, 1672]}"
9d9453b8bce0f688521ad0eb200ebf223bf35bcc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000072.jpg,000072.jpg,1600,1233,2025-10-04T18:06:28Z,b62d694bb634d04b,data/smart_cropped/9d9453b8bce0f688521ad0eb200ebf223bf35bcc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""train"", ""score"": 0.8798853754997253, ""box"": [844, 0, 1540, 1171]}"
e49aca55461bb827ee517c5f22c60dbed1ea933a,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000076.jpg,000076.jpg,626,626,2025-10-04T18:06:28Z,e29dd964b4c99463,data/smart_cropped/e49aca55461bb827ee517c5f22c60dbed1ea933a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9998034834861755, ""box"": [145, 69, 451, 621]}"
4f8e7e0471537d0324b060bc509997c18ff9654e,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000063.jpg,000063.jpg,1600,934,2025-10-04T18:06:28Z,c7c3381f3c38bc38,data/smart_cropped/4f8e7e0471537d0324b060bc509997c18ff9654e.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [333, 0, 1267, 934]}"
44e1b3f732371be1e3ddf41c8664afe86bd4281c,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000077.jpg,000077.jpg,626,626,2025-10-04T18:06:28Z,d8196466b346f31e,data/smart_cropped/44e1b3f732371be1e3ddf41c8664afe86bd4281c.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9990170001983643, ""box"": [143, 0, 486, 626]}"
fc12e7ec3d185b70033abfe23888de97599c7c2a,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000075.jpg,000075.jpg,1840,3264,2025-10-04T18:06:28Z,c383c02f3c9f96c3,data/smart_cropped/fc12e7ec3d185b70033abfe23888de97599c7c2a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9662252068519592, ""box"": [87, 0, 1724, 3264]}"
4331ebbe1cd2fc6a836d6238a6671d090d18b2cf,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000049.jpg,000049.jpg,654,980,2025-10-04T18:06:28Z,d752f0303667e64c,data/smart_cropped/4331ebbe1cd2fc6a836d6238a6671d090d18b2cf.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9953664541244507, ""box"": [121, 155, 513, 942]}"
838b00b56856b777080811a1d7fb4b6c2435e8b1,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000074.jpg,000074.jpg,800,572,2025-10-04T18:06:28Z,b6e96b966942c994,data/smart_cropped/838b00b56856b777080811a1d7fb4b6c2435e8b1.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9887719750404358, ""box"": [443, 239, 772, 568]}"
f3c726998cbd13a6ef262a167ed7e5286079b4a6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000007.jpg,000007.jpg,900,1690,2025-10-04T18:06:28Z,91c0d285671e7f2e,data/smart_cropped/f3c726998cbd13a6ef262a167ed7e5286079b4a6.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 395, 900, 1295]}"
c668c888d6a52fa23531f18a68a11c031133692f,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000013.jpg,000013.jpg,1600,1156,2025-10-04T18:06:28Z,9e9e786163529c0f,data/smart_cropped/c668c888d6a52fa23531f18a68a11c031133692f.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9986091256141663, ""box"": [1090, 334, 1564, 948]}"
52cd0610c983b80961707026cd32a6eec27d2331,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000006.jpg,000006.jpg,2940,1960,2025-10-04T18:06:28Z,951533b4a60e3f99,data/smart_cropped/52cd0610c983b80961707026cd32a6eec27d2331.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9595381617546082, ""box"": [1190, 210, 2128, 1754]}"
c7fc265a691cf02319c000254bcf88da2c0780d1,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000010.jpg,000010.jpg,866,1390,2025-10-04T18:06:28Z,eceb92941396648f,data/smart_cropped/c7fc265a691cf02319c000254bcf88da2c0780d1.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 262, 866, 1128]}"
abfd9583636675b891c1eabb8b173d06d1fa94c8,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000004.jpg,000004.jpg,1307,1960,2025-10-04T18:06:28Z,c7c1353a7a3878b8,data/smart_cropped/abfd9583636675b891c1eabb8b173d06d1fa94c8.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9944080114364624, ""box"": [162, 37, 1156, 1960]}"
d5406f995d94b64a901ed3748f87b99eba7ad45c,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000005.jpg,000005.jpg,800,533,2025-10-04T18:06:28Z,d41673650ed88d3e,data/smart_cropped/d5406f995d94b64a901ed3748f87b99eba7ad45c.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9982876181602478, ""box"": [249, 104, 559, 526]}"
419416b1947d1f3dcf50b56debbcb9a70c449156,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000039.jpg,000039.jpg,800,533,2025-10-04T18:06:28Z,c35758e92476634e,data/smart_cropped/419416b1947d1f3dcf50b56debbcb9a70c449156.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9917505383491516, ""box"": [302, 29, 601, 519]}"
6ad6d64b92ba1f54a3962d854dc1e125dad82f10,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000015.jpg,000015.jpg,1300,956,2025-10-04T18:06:28Z,9b8564436ed37992,data/smart_cropped/6ad6d64b92ba1f54a3962d854dc1e125dad82f10.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9971139430999756, ""box"": [548, 150, 1012, 868]}"
b413e20fc124c9abb17a26242fdd353cab3a5576,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000001.jpg,000001.jpg,1300,956,2025-10-04T18:06:28Z,d4c1f4b52fed0981,data/smart_cropped/b413e20fc124c9abb17a26242fdd353cab3a5576.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""laptop"", ""score"": 0.8073258996009827, ""box"": [0, 0, 1300, 956]}"
da485d7f4193adf9b3916eed7f7c1b637756a9cc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000029.jpg,000029.jpg,1307,1960,2025-10-04T18:06:28Z,d752f0303667e64c,data/smart_cropped/da485d7f4193adf9b3916eed7f7c1b637756a9cc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9945217370986938, ""box"": [243, 325, 1024, 1883]}"
140b5200be2208088ff8dd85e613e29052014c98,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000028.jpg,000028.jpg,600,900,2025-10-04T18:06:28Z,c6135a3437d2994f,data/smart_cropped/140b5200be2208088ff8dd85e613e29052014c98.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9986749291419983, ""box"": [85, 187, 361, 734]}"
e5dae24efdf74001864d1cbd920344a06ee96f84,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000014.jpg,000014.jpg,1066,1690,2025-10-04T18:06:28Z,830d7c787233abc9,data/smart_cropped/e5dae24efdf74001864d1cbd920344a06ee96f84.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}"
1f0afad6d0b2ab9d5d984cab631e3bdf19124385,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000002.jpg,000002.jpg,1470,980,2025-10-04T18:06:28Z,d0163f6f61e8911b,data/smart_cropped/1f0afad6d0b2ab9d5d984cab631e3bdf19124385.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9982942938804626, ""box"": [0, 211, 333, 816]}"
f47cd18dea6c645dd0327ddc9e21210c537a1607,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000016.jpg,000016.jpg,1066,1690,2025-10-04T18:06:28Z,d25ae9193916a66b,data/smart_cropped/f47cd18dea6c645dd0327ddc9e21210c537a1607.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}"
2579bf0a4b3aa461a23489ecff7a1e0053e7a285,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000017.jpg,000017.jpg,600,900,2025-10-04T18:06:28Z,97943cf961266ec1,data/smart_cropped/2579bf0a4b3aa461a23489ecff7a1e0053e7a285.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9424318075180054, ""box"": [139, 120, 474, 763]}"
f297108da62dfdf3ba3165a06e76851452b98cf3,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000003.jpg,000003.jpg,2940,1960,2025-10-04T18:06:28Z,961c29b36313be9c,data/smart_cropped/f297108da62dfdf3ba3165a06e76851452b98cf3.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9974825978279114, ""box"": [676, 165, 2055, 1909]}"
fb468eff47153e4add3082af5fb0522a8b2e3f06,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000026.jpg,000026.jpg,1600,1690,2025-10-04T18:07:36Z,e19286cb1ced5ae4,data/smart_cropped/fb468eff47153e4add3082af5fb0522a8b2e3f06.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 45, 1600, 1645]}"
bcfebc478e7363b32963257e1e8458f48e233dcc,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000032.jpg,000032.jpg,667,1000,2025-10-04T18:07:36Z,e1cf9a939a20cf64,data/smart_cropped/bcfebc478e7363b32963257e1e8458f48e233dcc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9230263829231262, ""box"": [145, 68, 536, 970]}"
6efe9d653a7b2bc3efc094bbb1df3901901fc29a,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000027.jpg,000027.jpg,600,900,2025-10-04T18:07:36Z,d09e0f6f63618c35,data/smart_cropped/6efe9d653a7b2bc3efc094bbb1df3901901fc29a.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9955586194992065, ""box"": [86, 13, 556, 733]}"
59d25eeef7811419cc4df15d959031ae07b43da8,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000019.jpg,000019.jpg,2940,1960,2025-10-04T18:07:36Z,c6e44752767b3838,data/smart_cropped/59d25eeef7811419cc4df15d959031ae07b43da8.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9945583343505859, ""box"": [362, 5, 1574, 1960]}"
26f2bf119c4de4d3417e18d9b4ab76de5ca12bc7,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000031.jpg,000031.jpg,2936,1960,2025-10-04T18:07:36Z,c6d8b147b847b847,data/smart_cropped/26f2bf119c4de4d3417e18d9b4ab76de5ca12bc7.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9795646667480469, ""box"": [436, 0, 1601, 1960]}"
b0d42dfbcfb3fe8d8de7e3ce24d0be1307278e19,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000025.jpg,000025.jpg,800,532,2025-10-04T18:07:36Z,d24aa52359f56d4a,data/smart_cropped/b0d42dfbcfb3fe8d8de7e3ce24d0be1307278e19.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9793387055397034, ""box"": [366, 14, 681, 401]}"
04d3a1b45d7bd0123aad11a2820271ebb79e5c98,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000024.jpg,000024.jpg,1083,720,2025-10-04T18:07:36Z,ccc40f9f67e13035,data/smart_cropped/04d3a1b45d7bd0123aad11a2820271ebb79e5c98.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.995671272277832, ""box"": [271, 0, 620, 720]}"
f9642b13bcf801a007e7232e1010533ccdbe0c8d,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000018.jpg,000018.jpg,800,672,2025-10-04T18:07:36Z,99cd2632669999cd,data/smart_cropped/f9642b13bcf801a007e7232e1010533ccdbe0c8d.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9988887906074524, ""box"": [270, 103, 543, 570]}"
6f8d8bd498e94a0ec2a3950ea23c0e0da1829dc8,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000034.jpg,000034.jpg,870,1390,2025-10-04T18:07:36Z,eaaa95c560da2cb3,data/smart_cropped/6f8d8bd498e94a0ec2a3950ea23c0e0da1829dc8.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 260, 870, 1130]}"
9c8cb82605de966e2cb6c7820dbb05bef29ebb2c,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000020.jpg,000020.jpg,1300,956,2025-10-04T18:07:36Z,f3814c8b5ca37ea2,data/smart_cropped/9c8cb82605de966e2cb6c7820dbb05bef29ebb2c.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9410094618797302, ""box"": [428, 0, 848, 921]}"
41b657d705d248eb9979a7fc7337f6d0262cacff,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000008.jpg,000008.jpg,1600,901,2025-10-04T18:07:36Z,dcde6824271f7261,data/smart_cropped/41b657d705d248eb9979a7fc7337f6d0262cacff.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9875027537345886, ""box"": [1171, 0, 1600, 414]}"
34922a3bf7aa774b794b563a1ff2bcb2e47b6e20,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000009.jpg,000009.jpg,938,1390,2025-10-04T18:07:36Z,922d6dc5b9923ac5,data/smart_cropped/34922a3bf7aa774b794b563a1ff2bcb2e47b6e20.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9784291386604309, ""box"": [403, 373, 841, 1199]}"
46f3f14e247a84b33141b4ec9a9f82832a9da3f4,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000021.jpg,000021.jpg,753,1000,2025-10-04T18:07:36Z,d0d7bc28b66d0556,data/smart_cropped/46f3f14e247a84b33141b4ec9a9f82832a9da3f4.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9608924984931946, ""box"": [96, 139, 651, 1000]}"
fc7b369b5f2616e09c3558b4f4da0b3382ee660d,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000035.jpg,000035.jpg,1060,1690,2025-10-04T18:07:36Z,ce33315993deb122,data/smart_cropped/fc7b369b5f2616e09c3558b4f4da0b3382ee660d.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""clock"", ""score"": 0.9268584847450256, ""box"": [232, 469, 810, 1599]}"
adfebe50a161200e976b7b7ac8268bc35c94380e,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000037.jpg,000037.jpg,1300,1009,2025-10-04T18:07:36Z,d6864ccc5c877b91,data/smart_cropped/adfebe50a161200e976b7b7ac8268bc35c94380e.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""laptop"", ""score"": 0.9953054189682007, ""box"": [0, 0, 1300, 1009]}"
99c1b9db1511ecde50068aab2afef68a7e4d3a0b,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000036.jpg,000036.jpg,649,649,2025-10-04T18:07:36Z,e5cc989392b3ce64,data/smart_cropped/99c1b9db1511ecde50068aab2afef68a7e4d3a0b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.7094050645828247, ""box"": [163, 0, 484, 649]}"
c6175cba10b23d40a1a13b24f18516859716cd5d,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000022.jpg,000022.jpg,1000,667,2025-10-04T18:07:36Z,c6c6ee58b131b931,data/smart_cropped/c6175cba10b23d40a1a13b24f18516859716cd5d.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [166, 0, 833, 667]}"
109ca563a8805bc1fec8e11a4cc1f4bf83fb7434,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000045.jpg,000045.jpg,1067,1690,2025-10-04T18:07:36Z,cbdb2434344b9b72,data/smart_cropped/109ca563a8805bc1fec8e11a4cc1f4bf83fb7434.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 311, 1067, 1378]}"
a6d9753da48252615aa2ac45dfac1860bbad3d69,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000051.jpg,000051.jpg,613,900,2025-10-04T18:07:36Z,e6cc99939331b299,data/smart_cropped/a6d9753da48252615aa2ac45dfac1860bbad3d69.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 143, 613, 756]}"
578823ef6dc5e98d9e0ec034fe3c50f45e914fa6,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000050.jpg,000050.jpg,808,980,2025-10-04T18:07:36Z,eac695919549966b,data/smart_cropped/578823ef6dc5e98d9e0ec034fe3c50f45e914fa6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9799251556396484, ""box"": [0, 0, 422, 980]}"
5a728403cbb6b982423f6f1feb8c2624789d528e,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000044.jpg,000044.jpg,1143,1690,2025-10-04T18:07:36Z,99a6649b6afa528c,data/smart_cropped/5a728403cbb6b982423f6f1feb8c2624789d528e.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 273, 1143, 1416]}"
f1593aeabaa8046214b9cb8065114c8f1c82aedf,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000052.jpg,000052.jpg,598,900,2025-10-04T18:07:36Z,d25ea53479b95183,data/smart_cropped/f1593aeabaa8046214b9cb8065114c8f1c82aedf.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""bottle"", ""score"": 0.7583284974098206, ""box"": [423, 0, 598, 696]}"
2d693722f793ab914d745f3861eb65b86a04711d,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000046.jpg,000046.jpg,866,1390,2025-10-04T18:07:36Z,f40f31b34c8774a3,data/smart_cropped/2d693722f793ab914d745f3861eb65b86a04711d.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9950293898582458, ""box"": [171, 202, 650, 1289]}"
29c69b2391ae291da90405869d2ce5c1835d269a,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000047.jpg,000047.jpg,900,1200,2025-10-04T18:07:36Z,b16431938e9bce99,data/smart_cropped/29c69b2391ae291da90405869d2ce5c1835d269a.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 900, 1050]}"
46f4592fd7496376b488ff666b2e8754c2592ec8,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000053.jpg,000053.jpg,1600,1150,2025-10-04T18:07:36Z,9215ed4ced0afd12,data/smart_cropped/46f4592fd7496376b488ff666b2e8754c2592ec8.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9948683977127075, ""box"": [825, 134, 1309, 1068]}"
0ad831e1b32148ef4336f84bafbc24bb97869550,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000057.jpg,000057.jpg,685,1024,2025-10-04T18:07:36Z,e19e656798659a61,data/smart_cropped/0ad831e1b32148ef4336f84bafbc24bb97869550.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 169, 685, 854]}"
c8b22a6dd83172f7e98ee3caeeef4339cfd991f5,wheat,bing,,data/raw/bing/wheat/wheat_beer_in_weizen_tall_glass_cloudy_-bottle_-can_-logo_-mockup/000043.jpg,000043.jpg,1600,987,2025-10-04T18:07:36Z,d6166c713741e94e,data/smart_cropped/c8b22a6dd83172f7e98ee3caeeef4339cfd991f5.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""vase"", ""score"": 0.9469202160835266, ""box"": [477, 53, 1038, 888]}"
