image_id,klass,source,source_url,orig_path,orig_filename,width,height,added_at,phash,cropped_path,crop_method,crop_info,aug_id,aug_source,aug_path,aug_params
1e4b071cbaebfd48b509e4a8cceaff85479d2fb5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000045.jpg,000045.jpg,600,900,2025-10-04T18:06:28Z,c48f434bfc3e1ab0,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}",1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug1,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,data/augmented/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug1_ecba0d7a.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
1e4b071cbaebfd48b509e4a8cceaff85479d2fb5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000045.jpg,000045.jpg,600,900,2025-10-04T18:06:28Z,c48f434bfc3e1ab0,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}",1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug2,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,data/augmented/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug2_8ad48608.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
1e4b071cbaebfd48b509e4a8cceaff85479d2fb5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000045.jpg,000045.jpg,600,900,2025-10-04T18:06:28Z,c48f434bfc3e1ab0,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}",1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug3,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,data/augmented/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug3_6df70277.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
1e4b071cbaebfd48b509e4a8cceaff85479d2fb5,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000045.jpg,000045.jpg,600,900,2025-10-04T18:06:28Z,c48f434bfc3e1ab0,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 150, 600, 750]}",1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug4,data/smart_cropped/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5.jpg,data/augmented/1e4b071cbaebfd48b509e4a8cceaff85479d2fb5_aug4_ee083649.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
808205a7a201761f9d00756b60e96bc674ca86fd,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000051.jpg,000051.jpg,1066,1690,2025-10-04T18:06:28Z,d3c76e0f3d383070,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}",808205a7a201761f9d00756b60e96bc674ca86fd_aug1,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,data/augmented/808205a7a201761f9d00756b60e96bc674ca86fd_aug1_cfe02451.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
808205a7a201761f9d00756b60e96bc674ca86fd,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000051.jpg,000051.jpg,1066,1690,2025-10-04T18:06:28Z,d3c76e0f3d383070,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}",808205a7a201761f9d00756b60e96bc674ca86fd_aug2,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,data/augmented/808205a7a201761f9d00756b60e96bc674ca86fd_aug2_ad8acb6d.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
808205a7a201761f9d00756b60e96bc674ca86fd,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000051.jpg,000051.jpg,1066,1690,2025-10-04T18:06:28Z,d3c76e0f3d383070,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}",808205a7a201761f9d00756b60e96bc674ca86fd_aug3,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,data/augmented/808205a7a201761f9d00756b60e96bc674ca86fd_aug3_b90ad390.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
808205a7a201761f9d00756b60e96bc674ca86fd,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000051.jpg,000051.jpg,1066,1690,2025-10-04T18:06:28Z,d3c76e0f3d383070,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,center_square_fallback,"{""method"": ""center_square_fallback"", ""label"": null, ""score"": null, ""box"": [0, 312, 1066, 1378]}",808205a7a201761f9d00756b60e96bc674ca86fd_aug4,data/smart_cropped/808205a7a201761f9d00756b60e96bc674ca86fd.jpg,data/augmented/808205a7a201761f9d00756b60e96bc674ca86fd_aug4_fffbc1c9.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
8a944e03c9feb410a161bb73290a3522fd3f7f4b,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000050.jpg,000050.jpg,670,1000,2025-10-04T18:06:28Z,accfc3c0d1b49734,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9970276951789856, ""box"": [38, 4, 621, 1000]}",8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug1,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,data/augmented/8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug1_6b813542.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
8a944e03c9feb410a161bb73290a3522fd3f7f4b,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000050.jpg,000050.jpg,670,1000,2025-10-04T18:06:28Z,accfc3c0d1b49734,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9970276951789856, ""box"": [38, 4, 621, 1000]}",8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug2,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,data/augmented/8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug2_a170d275.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
8a944e03c9feb410a161bb73290a3522fd3f7f4b,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000050.jpg,000050.jpg,670,1000,2025-10-04T18:06:28Z,accfc3c0d1b49734,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9970276951789856, ""box"": [38, 4, 621, 1000]}",8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug3,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,data/augmented/8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug3_7b417852.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
8a944e03c9feb410a161bb73290a3522fd3f7f4b,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000050.jpg,000050.jpg,670,1000,2025-10-04T18:06:28Z,accfc3c0d1b49734,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9970276951789856, ""box"": [38, 4, 621, 1000]}",8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug4,data/smart_cropped/8a944e03c9feb410a161bb73290a3522fd3f7f4b.jpg,data/augmented/8a944e03c9feb410a161bb73290a3522fd3f7f4b_aug4_d516fa1c.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
267977576c0c12f5375a4f4925bb4d69574ff6bc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000044.jpg,000044.jpg,1066,1690,2025-10-04T18:06:28Z,d0d947273c1c1b67,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""clock"", ""score"": 0.9541927576065063, ""box"": [0, 490, 572, 1247]}",267977576c0c12f5375a4f4925bb4d69574ff6bc_aug1,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,data/augmented/267977576c0c12f5375a4f4925bb4d69574ff6bc_aug1_fa8cf182.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
267977576c0c12f5375a4f4925bb4d69574ff6bc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000044.jpg,000044.jpg,1066,1690,2025-10-04T18:06:28Z,d0d947273c1c1b67,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""clock"", ""score"": 0.9541927576065063, ""box"": [0, 490, 572, 1247]}",267977576c0c12f5375a4f4925bb4d69574ff6bc_aug2,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,data/augmented/267977576c0c12f5375a4f4925bb4d69574ff6bc_aug2_39f314f1.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
267977576c0c12f5375a4f4925bb4d69574ff6bc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000044.jpg,000044.jpg,1066,1690,2025-10-04T18:06:28Z,d0d947273c1c1b67,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""clock"", ""score"": 0.9541927576065063, ""box"": [0, 490, 572, 1247]}",267977576c0c12f5375a4f4925bb4d69574ff6bc_aug3,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,data/augmented/267977576c0c12f5375a4f4925bb4d69574ff6bc_aug3_c5cf02f2.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
267977576c0c12f5375a4f4925bb4d69574ff6bc,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000044.jpg,000044.jpg,1066,1690,2025-10-04T18:06:28Z,d0d947273c1c1b67,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""clock"", ""score"": 0.9541927576065063, ""box"": [0, 490, 572, 1247]}",267977576c0c12f5375a4f4925bb4d69574ff6bc_aug4,data/smart_cropped/267977576c0c12f5375a4f4925bb4d69574ff6bc.jpg,data/augmented/267977576c0c12f5375a4f4925bb4d69574ff6bc_aug4_f69cf46b.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000052.jpg,000052.jpg,800,533,2025-10-04T18:06:28Z,9431397e64867d99,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9942352175712585, ""box"": [328, 41, 665, 499]}",eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug1,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,data/augmented/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug1_57d928d6.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000052.jpg,000052.jpg,800,533,2025-10-04T18:06:28Z,9431397e64867d99,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9942352175712585, ""box"": [328, 41, 665, 499]}",eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug2,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,data/augmented/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug2_019d893f.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000052.jpg,000052.jpg,800,533,2025-10-04T18:06:28Z,9431397e64867d99,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9942352175712585, ""box"": [328, 41, 665, 499]}",eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug3,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,data/augmented/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug3_b98c0e1f.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000052.jpg,000052.jpg,800,533,2025-10-04T18:06:28Z,9431397e64867d99,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9942352175712585, ""box"": [328, 41, 665, 499]}",eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug4,data/smart_cropped/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7.jpg,data/augmented/eb4f9a2f94e1a50ad13fa2b48e2a6f4027e5b4c7_aug4_82a6f8d5.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
1b62d0b63bedecb71995adf951a9914dee546ec6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000046.jpg,000046.jpg,1470,980,2025-10-04T18:06:28Z,971630a82fdbc28f,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992398023605347, ""box"": [194, 222, 626, 894]}",1b62d0b63bedecb71995adf951a9914dee546ec6_aug1,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,data/augmented/1b62d0b63bedecb71995adf951a9914dee546ec6_aug1_1099818f.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
1b62d0b63bedecb71995adf951a9914dee546ec6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000046.jpg,000046.jpg,1470,980,2025-10-04T18:06:28Z,971630a82fdbc28f,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992398023605347, ""box"": [194, 222, 626, 894]}",1b62d0b63bedecb71995adf951a9914dee546ec6_aug2,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,data/augmented/1b62d0b63bedecb71995adf951a9914dee546ec6_aug2_24c98611.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
1b62d0b63bedecb71995adf951a9914dee546ec6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000046.jpg,000046.jpg,1470,980,2025-10-04T18:06:28Z,971630a82fdbc28f,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992398023605347, ""box"": [194, 222, 626, 894]}",1b62d0b63bedecb71995adf951a9914dee546ec6_aug3,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,data/augmented/1b62d0b63bedecb71995adf951a9914dee546ec6_aug3_873ee4be.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
1b62d0b63bedecb71995adf951a9914dee546ec6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000046.jpg,000046.jpg,1470,980,2025-10-04T18:06:28Z,971630a82fdbc28f,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""wine glass"", ""score"": 0.9992398023605347, ""box"": [194, 222, 626, 894]}",1b62d0b63bedecb71995adf951a9914dee546ec6_aug4,data/smart_cropped/1b62d0b63bedecb71995adf951a9914dee546ec6.jpg,data/augmented/1b62d0b63bedecb71995adf951a9914dee546ec6_aug4_323c00d2.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
35c1e8c512841d9250d3301f6733179e2194fed0,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000043.jpg,000043.jpg,1307,1960,2025-10-04T18:06:28Z,d3075b78f4242567,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.7766790986061096, ""box"": [214, 90, 1070, 1787]}",35c1e8c512841d9250d3301f6733179e2194fed0_aug1,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,data/augmented/35c1e8c512841d9250d3301f6733179e2194fed0_aug1_d9525b27.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
35c1e8c512841d9250d3301f6733179e2194fed0,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000043.jpg,000043.jpg,1307,1960,2025-10-04T18:06:28Z,d3075b78f4242567,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.7766790986061096, ""box"": [214, 90, 1070, 1787]}",35c1e8c512841d9250d3301f6733179e2194fed0_aug2,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,data/augmented/35c1e8c512841d9250d3301f6733179e2194fed0_aug2_7762624f.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
35c1e8c512841d9250d3301f6733179e2194fed0,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000043.jpg,000043.jpg,1307,1960,2025-10-04T18:06:28Z,d3075b78f4242567,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.7766790986061096, ""box"": [214, 90, 1070, 1787]}",35c1e8c512841d9250d3301f6733179e2194fed0_aug3,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,data/augmented/35c1e8c512841d9250d3301f6733179e2194fed0_aug3_6e9ea535.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
35c1e8c512841d9250d3301f6733179e2194fed0,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000043.jpg,000043.jpg,1307,1960,2025-10-04T18:06:28Z,d3075b78f4242567,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.7766790986061096, ""box"": [214, 90, 1070, 1787]}",35c1e8c512841d9250d3301f6733179e2194fed0_aug4,data/smart_cropped/35c1e8c512841d9250d3301f6733179e2194fed0.jpg,data/augmented/35c1e8c512841d9250d3301f6733179e2194fed0_aug4_66174156.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
a654eafa1d767180dc054e4d968fb93ec8586dd6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000054.jpg,000054.jpg,800,533,2025-10-04T18:06:28Z,9515393a58e2cb76,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9985620379447937, ""box"": [403, 108, 593, 377]}",a654eafa1d767180dc054e4d968fb93ec8586dd6_aug1,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,data/augmented/a654eafa1d767180dc054e4d968fb93ec8586dd6_aug1_7c68789c.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
a654eafa1d767180dc054e4d968fb93ec8586dd6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000054.jpg,000054.jpg,800,533,2025-10-04T18:06:28Z,9515393a58e2cb76,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9985620379447937, ""box"": [403, 108, 593, 377]}",a654eafa1d767180dc054e4d968fb93ec8586dd6_aug2,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,data/augmented/a654eafa1d767180dc054e4d968fb93ec8586dd6_aug2_9197a5ce.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
a654eafa1d767180dc054e4d968fb93ec8586dd6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000054.jpg,000054.jpg,800,533,2025-10-04T18:06:28Z,9515393a58e2cb76,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9985620379447937, ""box"": [403, 108, 593, 377]}",a654eafa1d767180dc054e4d968fb93ec8586dd6_aug3,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,data/augmented/a654eafa1d767180dc054e4d968fb93ec8586dd6_aug3_f6e6439e.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 3}"
a654eafa1d767180dc054e4d968fb93ec8586dd6,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000054.jpg,000054.jpg,800,533,2025-10-04T18:06:28Z,9515393a58e2cb76,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9985620379447937, ""box"": [403, 108, 593, 377]}",a654eafa1d767180dc054e4d968fb93ec8586dd6_aug4,data/smart_cropped/a654eafa1d767180dc054e4d968fb93ec8586dd6.jpg,data/augmented/a654eafa1d767180dc054e4d968fb93ec8586dd6_aug4_e9228730.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 4}"
24e16a53b8731967aaefae5109ba63b01c77137e,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000068.jpg,000068.jpg,2940,1960,2025-10-04T18:06:28Z,d41f6b2b34548ae9,data/smart_cropped/24e16a53b8731967aaefae5109ba63b01c77137e.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9773291945457458, ""box"": [1076, 261, 1996, 1734]}",24e16a53b8731967aaefae5109ba63b01c77137e_aug1,data/smart_cropped/24e16a53b8731967aaefae5109ba63b01c77137e.jpg,data/augmented/24e16a53b8731967aaefae5109ba63b01c77137e_aug1_179d5a78.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 1}"
24e16a53b8731967aaefae5109ba63b01c77137e,lager,bing,,data/raw/bing/lager/golden_lager_on_tap_pint_glass_foam_head_-bottle_-can_-logo/000068.jpg,000068.jpg,2940,1960,2025-10-04T18:06:28Z,d41f6b2b34548ae9,data/smart_cropped/24e16a53b8731967aaefae5109ba63b01c77137e.jpg,detr_object_crop,"{""method"": ""detr_object_crop"", ""label"": ""cup"", ""score"": 0.9773291945457458, ""box"": [1076, 261, 1996, 1734]}",24e16a53b8731967aaefae5109ba63b01c77137e_aug2,data/smart_cropped/24e16a53b8731967aaefae5109ba63b01c77137e.jpg,data/augmented/24e16a53b8731967aaefae5109ba63b01c77137e_aug2_ad3859f3.jpg,"{""transform_profile"": ""beer_bottle_default_v1"", ""version"": ""1.0"", ""index"": 2}"
